trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
133,False,"{'a': 0.1639963423440819, 'e': 0.26536624974770534}",20,7,14.55318688991802,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.1623563789206411, 'e': 0.2627125872502283}",30,12,27.02312917768994,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.1607328151314347, 'e': 0.26008546137772603}",25,9,-10.841082814017657,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
136,False,"{'a': 0.15912548698012033, 'e': 0.25748460676394874}",20,12,-3.3240750618319463,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
137,False,"{'a': 0.15753423211031914, 'e': 0.2549097606963093}",20,3,6.970978852513524,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
138,False,"{'a': 0.15595888978921593, 'e': 0.2523606630893462}",20,6,-9.438544747858462,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
139,False,"{'a': 0.15439930089132375, 'e': 0.2498370564584527}",25,0,-5.317255923372118,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
140,False,"{'a': 0.15285530788241053, 'e': 0.24733868589386818}",25,17,2.7789386910165907,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.15132675480358643, 'e': 0.24486529903492948}",25,20,9.350866836050297,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.14981348725555055, 'e': 0.2424166460445802}",30,17,13.646141333720891,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.14831535238299506, 'e': 0.2399924795841344}",20,4,-7.369873152807473,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
144,False,"{'a': 0.1468321988591651, 'e': 0.23759255478829303}",25,17,11.394812433056662,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.14536387687057345, 'e': 0.23521662924041012}",25,8,-3.6156960391334683,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
146,False,"{'a': 0.1439102381018677, 'e': 0.232864462948006}",20,12,15.053352556190465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.14247113572084902, 'e': 0.23053581831852593}",20,9,20.582430168022643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.14104642436364054, 'e': 0.22823046013534068}",20,8,21.504924409085483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.13963596012000415, 'e': 0.22594815553398728}",25,0,-4.232093879197755,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
150,False,"{'a': 0.13823960051880407, 'e': 0.2236886739786474}",30,18,23.28726270179789,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.13685720451361605, 'e': 0.22145178723886091}",20,12,15.552214273835867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.1354886324684799, 'e': 0.2192372693664723}",20,8,-85.87043814387327,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
153,False,"{'a': 0.13413374614379509, 'e': 0.21704489667280757}",30,18,-18.48869835123947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
154,False,"{'a': 0.13279240868235712, 'e': 0.2148744477060795}",25,13,11.833552750506847,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.13146448459553356, 'e': 0.2127257032290187}",30,7,-1.1941238818921693,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
156,False,"{'a': 0.13014983974957822, 'e': 0.21059844619672852}",25,16,16.795611451797416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.12884834135208245, 'e': 0.20849246173476124}",25,17,13.271118240421606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.12755985793856162, 'e': 0.2064075371174136}",25,12,5.000622541420633,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.126284259359176, 'e': 0.2043434617462395}",30,19,-20.840647266384444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
160,False,"{'a': 0.12502141676558423, 'e': 0.2023000271287771}",20,0,-33.27471560427993,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
161,False,"{'a': 0.12377120259792838, 'e': 0.2002770268574893}",20,4,-15.725716650598082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
162,False,"{'a': 0.12253349057194911, 'e': 0.19827425658891443}",20,10,18.22451488696054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.12130815566622961, 'e': 0.19629151402302528}",20,15,-12.813656885676817,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
164,False,"{'a': 0.12009507410956732, 'e': 0.19432859888279502}",20,11,5.049339401938802,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.11889412336847165, 'e': 0.19238531289396707}",20,9,19.67146818281305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.11770518213478694, 'e': 0.1904614597650274}",20,16,6.368113347871764,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.11652813031343906, 'e': 0.1885568451673771}",30,16,15.75787817837373,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.11536284901030468, 'e': 0.18667127671570335}",25,12,10.775469712115944,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.11420922052020162, 'e': 0.1848045639485463}",25,16,-26.309435048563095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
170,False,"{'a': 0.1130671283149996, 'e': 0.18295651830906084}",30,15,16.36266887691829,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.11193645703184961, 'e': 0.18112695312597024}",25,12,23.949258424040448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.11081709246153111, 'e': 0.17931568359471053}",30,21,17.386427763846072,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.10970892153691579, 'e': 0.17752252675876343}",20,13,15.617044066555398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.10861183232154664, 'e': 0.1757473014911758}",25,2,-4.217187767492455,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
175,False,"{'a': 0.10752571399833116, 'e': 0.173989828476264}",25,14,7.890328739346293,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.10645045685834786, 'e': 0.1722499301915014}",25,18,14.019963066692327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.10538595228976437, 'e': 0.17052743088958636}",20,15,8.376639471488925,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.10433209276686672, 'e': 0.1688221565806905}",20,12,20.0615441024027,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.10328877183919807, 'e': 0.1671339350148836}",20,11,-1.7654295573678533,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
180,False,"{'a': 0.10225588412080608, 'e': 0.16546259566473476}",20,4,-29.730559477540424,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
181,False,"{'a': 0.10123332527959802, 'e': 0.16380796970808742}",25,12,2.6508788310563145,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
182,False,"{'a': 0.10022099202680204, 'e': 0.16216989001100654}",20,16,7.662514969712189,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.09921878210653401, 'e': 0.16054819111089647}",25,12,13.44100689680532,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.09822659428546868, 'e': 0.1589427091997875}",20,9,6.953989639492351,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.09724432834261398, 'e': 0.15735328210778962}",25,8,29.40033887884248,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.09627188505918785, 'e': 0.15577974928671173}",20,11,13.595625723052073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.09530916620859596, 'e': 0.1542219517938446}",25,3,22.29773101625199,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.09435607454651002, 'e': 0.15267973227590617}",30,19,10.5677262353334,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.09341251380104491, 'e': 0.1511529349531471}",25,9,28.222672581537395,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.09247838866303446, 'e': 0.14964140560361563}",25,17,18.171597769784054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.0915536047764041, 'e': 0.14814499154757946}",30,19,-22.346517639099723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
192,False,"{'a': 0.09063806872864008, 'e': 0.14666354163210368}",20,16,4.94655202113538,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.08973168804135366, 'e': 0.14519690621578263}",20,9,-24.58665216374453,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
194,False,"{'a': 0.08883437116094012, 'e': 0.1437449371536248}",25,20,10.23765511234122,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.08794602744933074, 'e': 0.14230748778208857}",20,14,14.50690857929042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.08706656717483742, 'e': 0.14088441290426768}",25,15,18.505781406646594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.08619590150308905, 'e': 0.139475568775225}",20,14,13.198961071886663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.08533394248805816, 'e': 0.13808081308747275}",25,11,-16.886846180067366,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
199,False,"{'a': 0.08448060306317758, 'e': 0.136700004956598}",20,11,11.025855173041517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.0836357970325458, 'e': 0.13533300490703204}",20,5,-31.610704129185653,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
201,False,"{'a': 0.08279943906222034, 'e': 0.13397967485796172}",25,14,17.62786261797521,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.08197144467159814, 'e': 0.1326398781093821}",20,10,10.178814217898331,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.08115173022488215, 'e': 0.13131347932828827}",30,13,30.10626986987969,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.08034021292263333, 'e': 0.1300003445350054}",25,8,-25.137055350982642,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
205,False,"{'a': 0.07953681079340699, 'e': 0.12870034108965533}",30,15,25.61157865909067,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.07874144268547292, 'e': 0.1274133376787588}",20,0,15.109052553391654,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
207,False,"{'a': 0.07795402825861819, 'e': 0.12613920430197118}",25,20,7.57592064800701,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.077174487976032, 'e': 0.12487781225895148}",25,15,13.799707479223738,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.0764027430962717, 'e': 0.12362903413636196}",25,13,25.375770864821913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.07563871566530897, 'e': 0.12239274379499834}",20,10,7.224528178135298,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.07488232850865588, 'e': 0.12116881635704835}",35,15,26.06808620419737,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.07413350522356932, 'e': 0.11995712819347787}",20,14,0.3061393555662626,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.07339217017133363, 'e': 0.11875755691154309}",25,9,27.684169689970343,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.0726582484696203, 'e': 0.11756998134242766}",25,7,-8.064758315120013,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
215,False,"{'a': 0.07193166598492409, 'e': 0.11639428152900338}",35,18,22.51612047415965,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.07121234932507485, 'e': 0.11523033871371334}",20,13,13.932667581284136,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.0705002258318241, 'e': 0.1140780353265762}",20,8,0.7627956517387011,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
218,False,"{'a': 0.06979522357350586, 'e': 0.11293725497331045}",25,18,15.323320582510863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.0690972713377708, 'e': 0.11180788242357734}",20,15,4.107693719572547,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.06840629862439308, 'e': 0.11068980359934157}",20,16,8.262705338607164,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.06772223563814916, 'e': 0.10958290556334815}",25,19,12.840126232914619,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.06704501328176767, 'e': 0.10848707650771466}",25,8,25.332775158193442,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.06637456314894999, 'e': 0.10740220574263752}",30,17,24.47274909094265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.06571081751746048, 'e': 0.10632818368521114}",25,17,15.917785151927019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.06505370934228588, 'e': 0.10526490184835903}",25,20,9.620422179139196,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.06440317224886302, 'e': 0.10421225282987544}",25,15,20.265125251687554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.0637591405263744, 'e': 0.10317013030157669}",20,11,21.676399387932527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.06312154912111065, 'e': 0.10213842899856092}",25,12,14.232232346889132,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.062490333629899544, 'e': 0.10111704470857531}",30,13,35.20355529624324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.06186543029360054, 'e': 0.10010587426148955}",20,12,14.423504104450288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.06124677599066454, 'e': 0.09910481551887466}",20,12,16.35155962179679,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.06063430823075789, 'e': 0.0981137673636859}",20,10,5.964869992597837,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.06002796514845031, 'e': 0.09713262969004904}",30,14,21.977325191911827,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.05942768549696581, 'e': 0.09616130339314856}",20,16,5.301930860297339,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.058833408641996154, 'e': 0.09519969035921708}",35,23,23.899964700257982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.05824507455557619, 'e': 0.0942476934556249}",25,15,21.72255297562436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.05766262381002043, 'e': 0.09330521652106866}",20,13,15.504011499607058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.05708599757192022, 'e': 0.09237216435585796}",35,24,8.926029295246146,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.05651513759620101, 'e': 0.09144844271229938}",25,11,29.438517551722168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.05594998622023901, 'e': 0.0905339582851764}",25,15,17.997763511994098,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.05539048635803662, 'e': 0.08962861870232462}",30,13,33.7821201061648,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.054836581494456256, 'e': 0.08873233251530138}",25,11,27.418701965357265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.054288215679511684, 'e': 0.08784500919014836}",20,3,19.907708561765713,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.05374533352271657, 'e': 0.08696655909824688}",20,7,20.147472766570385,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.053207880187489405, 'e': 0.0860968935072644}",25,14,19.962894471502015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.05267580138561451, 'e': 0.08523592457219176}",30,24,12.884508799194041,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.052149043371758366, 'e': 0.08438356532646984}",25,16,-3.5778066863927007,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
248,False,"{'a': 0.051627552938040784, 'e': 0.08353972967320515}",20,11,18.632397839183135,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.05111127740866037, 'e': 0.0827043323764731}",30,4,-12.621759568519884,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
250,False,"{'a': 0.050600164634573765, 'e': 0.08187728905270836}",20,0,17.676201319894144,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
251,False,"{'a': 0.05009416298822803, 'e': 0.08105851616218128}",20,16,4.964034117453518,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.04959322135834575, 'e': 0.08024793100055946}",20,8,20.522065012462104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.04909728914476229, 'e': 0.07944545169055386}",20,13,13.036303092878633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.04860631625331467, 'e': 0.07865099717364833}",20,6,21.957353659519917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.048120253090781516, 'e': 0.07786448720191184}",25,12,24.658677140747102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.047639050559873705, 'e': 0.07708584232989273}",25,7,20.785148548360965,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.04716266005427497, 'e': 0.0763149839065938}",20,8,24.511153124699618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.04669103345373222, 'e': 0.07555183406752786}",20,9,21.01219065618605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.046224123119194896, 'e': 0.07479631572685258}",20,8,0.3744502985621285,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
260,False,"{'a': 0.045761881888002946, 'e': 0.07404835256958406}",25,12,11.82006646667303,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.04530426306912291, 'e': 0.07330786904388821}",25,9,27.277444571319744,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.044851220438431684, 'e': 0.07257479035344933}",25,3,39.15570263544715,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.044402708234047364, 'e': 0.07184904244991483}",20,12,11.992318167786127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.04395868115170689, 'e': 0.07113055202541568}",20,14,10.075867361738954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.04351909434018982, 'e': 0.07041924650516153}",25,11,25.379481201266458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.04308390339678793, 'e': 0.06971505404010991}",30,18,22.417090842005553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.04265306436282004, 'e': 0.06901790349970881}",25,9,32.16688401653128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.04222653371919184, 'e': 0.06832772446471172}",30,19,22.89804068514991,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.04180426838199992, 'e': 0.0676444472200646}",25,18,15.6654514402579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.04138622569817993, 'e': 0.06696800274786396}",25,12,13.98506950061983,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.040972363441198124, 'e': 0.06629832272038531}",20,5,29.31566345349239,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.04056263980678615, 'e': 0.06563533949318147}",25,10,25.123509560384882,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.04015701340871828, 'e': 0.06497898609824965}",25,15,-5.529000515208122,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
274,False,"{'a': 0.039755443274631104, 'e': 0.06432919623726716}",20,12,15.83297237628374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.03935788884188479, 'e': 0.06368590427489448}",20,9,19.939890487701376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.03896430995346594, 'e': 0.06304904523214554}",20,11,14.019811999371555,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.03857466685393128, 'e': 0.06241855477982408}",25,11,19.486894087144314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.03818892018539197, 'e': 0.06179436923202584}",25,12,25.72821775748367,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.03780703098353805, 'e': 0.06117642553970558}",25,13,24.549047146600227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.03742896067370267, 'e': 0.06056466128430853}",30,13,31.151564994970045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.03705467106696564, 'e': 0.05995901467146544}",25,15,20.41735571724918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.036684124356295984, 'e': 0.059359424524750785}",20,10,21.333933513325526,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.03631728311273302, 'e': 0.05876583027950327}",20,1,31.873059679480317,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.035954110281605695, 'e': 0.05817817197670824}",35,23,7.9026939776026035,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.035594569178789635, 'e': 0.05759639025694116}",20,0,-2.1944325494331443,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
286,False,"{'a': 0.03523862348700174, 'e': 0.057020426354371746}",30,18,20.563740196567622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.03488623725213172, 'e': 0.05645022209082803}",30,15,22.678054653388322,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.0345373748796104, 'e': 0.05588571986991975}",25,14,20.194779538018807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.0341920011308143, 'e': 0.05532686267122055}",25,13,24.24090909504362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.03385008111950616, 'e': 0.05477359404450834}",20,12,16.373678658835075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.03351158030831109, 'e': 0.05422585810406326}",25,13,21.09174582383257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.03317646450522799, 'e': 0.05368359952302263}",25,15,17.09468245795107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.0328446998601757, 'e': 0.0531467635277924}",35,18,35.79012379639687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.03251625286157395, 'e': 0.05261529589251448}",25,11,22.102128251289088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.03219109033295821, 'e': 0.05208914293358933}",25,16,16.633796757661976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.03186917942962863, 'e': 0.05156825150425344}",20,7,20.870501964096857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.03155048763533234, 'e': 0.0510525689892109}",20,8,21.547960132272195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.031234982758979013, 'e': 0.050542043299318794}",25,13,24.07407665189481,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.030922632931389225, 'e': 0.050036622866325604}",20,2,30.025850421676076,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.03061340660207533, 'e': 0.04953625663766235}",20,9,19.064902008415032,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.030307272536054575, 'e': 0.04904089407128572}",30,4,45.57452199766535,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.03000419981069403, 'e': 0.04855048513057287}",20,14,11.460226978222515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.02970415781258709, 'e': 0.04806498027926714}",30,9,12.55093359750414,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
304,False,"{'a': 0.02940711623446122, 'e': 0.047584330476474465}",20,15,9.62365294257772,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.02911304507211661, 'e': 0.04710848717170972}",20,14,11.059127818544278,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.02882191462139544, 'e': 0.04663740229999262}",20,13,13.03943108564766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
