trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.12486109203511242}",30,14,-23.47506314796256,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
185,False,"{'a': 0.5, 'e': 0.12398333663955712}",25,0,9.614279354445184,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.12311480455524927}",20,0,-15.491570270053012,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.12225536701061326}",25,17,-18.4725657026482,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.12140489747356557}",20,3,20.472132168718378,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.12056327160493978}",20,0,30.363174822737186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.11973036721303774}",30,16,10.916685192240838,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.11890606420927617}",20,10,18.212657041760583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.11809024456489799}",20,0,-35.46446175931486,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.11728279226871983}",25,11,25.434863826464007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.11648359328588719}",20,10,19.169460478690148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.11569253551760991}",30,17,22.475879988450924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.11490950876185156}",20,9,14.396160816221537,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.11413440467494672}",20,0,-11.975439373264965,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
198,False,"{'a': 0.5, 'e': 0.11336711673412161}",20,6,26.506158532785737,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.11260754020089336}",30,18,-19.537037635755333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.11185557208532496}",20,12,12.60908715719152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.11111111111111262}",20,7,9.130764075493419,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.11037405768148406}",30,14,20.461098403083387,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.10964431384588547}",20,0,-10.425011578518635,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.10892178326743718}",25,15,18.415859513293867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.10820637119113725}",20,0,22.183699841455937,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.10749798441279378}",20,10,20.086121566633874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.10679653124866656}",20,2,-22.839653081145826,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
208,False,"{'a': 0.5, 'e': 0.10610192150579997}",20,0,22.969223216254786,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.10541406645302902}",25,5,-7.718732759467298,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
210,False,"{'a': 0.5, 'e': 0.1047328787926409}",20,1,22.256181115277517,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.10405827263267581}",25,8,18.80499330099645,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.10339016345984994}",30,8,34.50381349132978,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.102728468113085}",25,16,16.35327247003949,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.10207310475762892}",20,12,16.653094606662172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.10142399285975241}",30,16,29.632259689181332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.10078105316200704}",20,13,13.080128951363982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.10014420765903052}",30,13,22.013856725413483,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.09951337957388523}",30,10,-59.404753899569265,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
219,False,"{'a': 0.5, 'e': 0.09888849333491705}",20,8,23.708157450310548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.09826947455312107}",30,13,32.524990587161156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.0976562500000015}",25,16,-4.190555152970855,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.0970487475859139}",25,14,8.510814469064773,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.09644689633887732}",20,16,5.398500342644736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.09585062638384492}",25,17,16.318962827464752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.09525986892242186}",20,11,17.763578626030895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.09467455621301925}",35,20,19.357181640469776,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.09409462155143362}",20,14,9.635364927356008,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.0935199992518415}",20,10,4.968441012647537,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.09295062462819899}",20,13,13.115921301613948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.09238643397603645}",20,10,19.794150446418882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.09182736455463877}",20,11,15.246972350897206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.09127335456960198}",25,16,17.938907345834668,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09072434315575703}",35,19,23.22115317210894,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.09018027036045202}",30,8,41.75963080780449,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.08964107712718425}",20,13,17.026080705349557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.08910670527957376}",20,6,25.119888612628223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.08857709750567042}",25,14,7.969756067624893,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.08805219734258617}",25,3,27.785230432299752,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.08753194916144541}",20,0,31.68713595668636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.08701629815264547}",25,0,37.940115065749275,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.08650519031142016}",25,6,10.03486929725208,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08599857242369924}",20,12,4.163876000117893,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.08549639205225686}",30,0,45.193005018446826,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.08499859752314234}",20,14,3.500036215025212,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.08450513791238654}",20,7,10.559705470626023,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.08401596303297773}",20,13,5.346715914570813,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.08353102342210042}",25,14,22.476211914686488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.08305027032863137}",20,14,11.653775953165525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.08257365570088664}",20,13,16.292654395947665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.08210113217461414}",20,10,20.406364808539294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.08163265306122594}",20,6,17.02974044201924,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.08116817233626496}",25,6,30.85390565473434,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.08070764462810062}",35,23,26.58701959956114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.08025102520684846}",30,13,30.22220865534469,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.07979826997350842}",20,13,12.418232491639367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.07934933544931705}",20,8,20.72431112471703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.07890417876530885}",20,16,8.873501172989974,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.07846275765208188}",25,11,14.388738191909319,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.07802503042976329}",20,0,29.48541961130709,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.07759095599817027}",25,14,19.25406450005591,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.07716049382716192}",25,3,24.55827959543938,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.07673360394717801}",30,0,36.615365890504584,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.07631024693996051}",20,16,6.399102469004075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.07589038392945371}",20,0,-33.396683321064195,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.07547397657287909}",20,8,21.050354588096727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.07506098705198115}",25,11,14.853285168313658,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.07465137806444047}",20,11,15.092794284955438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.07424511281545032}",25,7,-47.63017075895085,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
269,False,"{'a': 0.5, 'e': 0.0738421550094532}",35,17,33.25466695183359,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.073442468842034}",25,13,20.62030411240204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.07304601899196633}",25,4,-16.326696665557577,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
272,False,"{'a': 0.5, 'e': 0.07265277061340873}",20,14,11.18895890764537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.07226268932824743}",20,2,28.08389235591239,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.0718757412185827}",25,14,20.249139157190353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.07149189281935567}",30,15,5.431183909377396,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.0711111111111125}",20,9,15.182906784760696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.07073336351290314}",20,6,26.334885553585284,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.07035861787531184}",25,11,-13.761148364686159,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
279,False,"{'a': 0.5, 'e': 0.06998684247361633}",25,11,-19.522227428105484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.5, 'e': 0.06961800600107348}",25,7,29.417225463120435,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.06925207756232823}",20,12,17.409378931793476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.06888902666694359}",20,0,21.133664050375625,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.06852882322304897}",25,15,18.284014014570115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.06817143753110458}",25,8,24.22575872421284,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.06781684027777914}",30,4,33.2953257707628,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.06746500252993895}",30,14,-14.277270280118245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
287,False,"{'a': 0.5, 'e': 0.06711589572874574}",20,0,17.131863199346746,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.06676949168386115}",20,9,12.16693113820914,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.06642576256775562}",20,14,11.371678335560464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.06608468091011956}",20,8,23.907106536940187,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.06574621959237477}",25,2,28.699802372795478,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.06541035184228389}",25,17,18.30550010192522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.06507705122865606}",25,15,16.60211055319279,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.06474629165614672}",25,17,15.160831040747157,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.06441804736014975}",20,16,7.99136944685867,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.06409229290177988}",25,0,37.84658054734618,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.06376900316294387}",20,0,12.95777185819906,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.06344815334149831}",25,17,18.796100538795194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.06312971894649257}",25,13,23.60598117045687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.06281367579349506}",25,0,35.24080683355302,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.0625000000000013}",20,12,12.856360645587158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.06218866798092182}",20,11,16.70855141686096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.061879656444148716}",25,14,24.577123278778725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.061572942386199106}",25,11,31.036431610419285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.06126850308793385}",30,19,-3.0125795886781885,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.060966316110350326}",30,22,14.926924183539333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.060666359290447544}",25,6,29.87556282726534,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.06036861073716238}",30,14,29.67907879778334,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.06007304882737537}",20,0,32.95211587371734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.059779652201984765}",25,11,25.013444137838153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.05948839976204767}",30,15,26.991676935819733,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.05919927066498668}",20,16,8.903879793079286,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.05891224432086092}",20,9,-1.7605054982227026,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.05862730038870027}",30,12,29.323730497019135,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.058344418772901446}",25,18,17.091494567033656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.05806357961968481}",20,2,31.038946191902184,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.05778476331361072}",20,16,8.578443466522227,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.0575079504741543}",30,13,32.57273629999533,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.0572331219523375}",25,8,32.90842769784061,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.05696025882741736}",25,20,8.814329760646768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.05668934240362936}",30,19,19.14905491058568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.056420354206984956}",35,17,31.41914440735317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.05615327598212203}",35,20,27.574296483326602,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.05588808968920756}",35,23,9.935690472792661,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.05562477750089123}",25,8,27.43195288088541,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.05536332179930919}",25,18,15.517745948455469,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.05510370517313707}",30,11,37.22740930803757,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.05484591041469115}",25,13,25.76111748050269,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.054589920517076944}",25,2,34.711296324781564,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.054335718671384224}",30,19,19.217742725782124,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.05408328826392766}",25,3,34.20604656393926,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.05383261287353225}",20,14,10.055139073108865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.053583676268862665}",20,12,15.115502812037542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.053336462405795676}",20,16,6.521756722490717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.05309095542483503}",30,10,-5.399114693700676,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.052847139648567715}",20,12,16.520719581276857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.0526049995791612}",25,8,32.075709301437705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.052364519895900526}",30,12,33.86489658520807,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.05212568545276489}",30,15,23.79662709045184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.05188848127604271}",25,17,14.780277480431208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.051652892561984645}",20,13,13.925043596343603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.051418904674493796}",20,14,14.108800918024016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.05118650314285247}",25,18,16.268219109362207,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.050955673659484786}",20,15,12.28527375385304,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.0507264020777546}",25,11,3.754272972723801,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.050498674409797904}",25,17,16.6398589512599,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.05027247682438935}",35,21,30.0184392966591,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.050047795644841984}",25,17,13.76276249107983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.04982461734693993}",20,9,7.744443916069443,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.04960292855690315}",30,9,34.29209121259466,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.049382716049383865}",20,3,31.590683431694146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.04916396674549404}",20,15,9.803253997340708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.04894666771086339}",25,0,4.478558040040552,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.048730806153727345}",35,23,20.3280793689009,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.04851636942304447}",30,0,9.727791033252013,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.048303345006642844}",20,13,11.744944714333943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.04809172052939479}",20,9,20.26387050404163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.047881483751419616}",30,16,26.48671206957351,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.047672622566313744}",25,8,28.15943904515967,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.04746512499940781}",20,12,14.187734718892901,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.04725897920605027}",30,12,31.915339557952286,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.047054173469917034}",20,9,18.079899595922544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.046850696201346666}",25,13,21.56979305719427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.04664853593570077}",20,10,-3.321358556743723,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.04644768133174903}",30,16,29.369356229102124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.04624812117007857}",25,9,25.310342486313083,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.046049844351527196}",25,8,15.602816656439067,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.04585283989564004}",25,11,19.695097797034872,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
